network,geoname_id,registered_country_geoname_id,represented_country_geoname_id,is_anonymous_proxy,is_satellite_provider,postal_code,latitude,longitude,accuracy_radius
2.53.43.0/24,293397,294640,,0,0,,32.0679,34.7604,20
2.53.44.0/24,293397,294640,,0,0,,32.0679,34.7604,100
2.53.45.0/25,293397,294640,,0,0,,32.0679,34.7604,20
2.53.45.128/26,293397,294640,,0,0,,32.0679,34.7604,20
2.53.45.192/26,281184,294640,,0,0,,31.7808,35.2287,50
2.53.46.0/23,293397,294640,,0,0,,32.0679,34.7604,20
2.53.48.0/24,293397,294640,,0,0,,32.0679,34.7604,50
2.53.49.0/25,293397,294640,,0,0,,32.0679,34.7604,50
2.53.49.128/26,293397,294640,,0,0,,32.0679,34.7604,50
2.53.49.192/26,293918,294640,,0,0,,32.0876,34.8739,50
2.53.50.0/24,295584,294640,,0,0,,32.0192,34.8106,50
2.53.51.0/25,293917,294640,,0,0,,32.0876,34.8739,100
2.53.51.128/26,281184,294640,,0,0,,31.7808,35.2287,50
2.53.51.192/26,293807,294640,,0,0,,32.1808,34.8672,100
2.53.52.0/25,294071,294640,,0,0,,32.3348,34.8596,20
2.53.52.128/25,294751,294640,,0,0,,32.0123,34.7705,20
2.53.53.0/24,293397,294640,,0,0,,32.0679,34.7604,20
2.53.54.0/27,293703,294640,,0,0,,31.9632,34.804,50
2.53.54.32/27,293788,294640,,0,0,,32.0821,34.8122,50
2.53.54.64/26,295426,294640,,0,0,,32.3817,34.8589,50
2.53.54.128/25,293788,294640,,0,0,,32.0821,34.8122,50
2.53.55.0/24,293397,294640,,0,0,,32.0679,34.7604,50
2.53.56.0/25,294751,294640,,0,0,,32.0123,34.7705,100
2.53.56.128/25,293845,294640,,0,0,,32.8006,35.1064,100
2.53.57.0/24,293397,294640,,0,0,,32.0679,34.7604,10
2.53.58.0/24,293397,294640,,0,0,,32.0679,34.7604,20
2.53.59.0/26,294117,294640,,0,0,,33.0068,35.0858,200
2.53.59.64/26,293397,294640,,0,0,,32.0679,34.7604,50
2.53.59.128/25,293397,294640,,0,0,,32.0679,34.7604,10
2.53.60.0/24,293397,294640,,0,0,,32.0679,34.7604,20
2.53.61.0/27,293397,294640,,0,0,,32.0679,34.7604,20
2.53.61.32/27,281184,294640,,0,0,,31.7808,35.2287,20
2.53.61.64/28,293397,294640,,0,0,,32.0679,34.7604,20
2.53.61.80/28,293844,294640,,0,0,,32.8275,35.0858,20
2.53.61.96/27,293397,294640,,0,0,,32.0679,34.7604,20
2.53.61.128/25,293397,294640,,0,0,,32.0679,34.7604,20
2.53.62.0/24,293397,294640,,0,0,,32.0679,34.7604,50
2.53.63.0/24,294071,294640,,0,0,,32.3348,34.8596,50
2.53.64.0/18,294640,294640,,0,0,,31.5,34.75,50
2.53.128.0/24,293397,294640,,0,0,,32.0679,34.7604,20
2.53.129.0/26,294801,294640,,0,0,,32.816,34.9821,20
2.53.129.64/26,293397,294640,,0,0,,32.0679,34.7604,20
2.53.129.128/26,295080,294640,,0,0,,31.7874,34.7066,20
2.53.129.192/29,293397,294640,,0,0,,32.0679,34.7604,20
2.53.129.200/29,294751,294640,,0,0,,32.0123,34.7705,20
2.53.129.208/28,294117,294640,,0,0,,33.0068,35.0858,20
2.53.129.224/27,293397,294640,,0,0,,32.0679,34.7604,20
2.53.130.0/27,295548,294640,,0,0,,32.0236,34.7522,20
2.53.130.32/28,293397,294640,,0,0,,32.0679,34.7604,20
2.53.130.48/28,293725,294640,,0,0,,31.8943,34.8192,20
2.53.130.64/26,294801,294640,,0,0,,32.816,34.9821,20
2.53.130.128/25,293397,294640,,0,0,,32.0679,34.7604,20
2.53.131.0/24,293397,294640,,0,0,,32.0679,34.7604,20
2.53.132.0/23,293397,294640,,0,0,,32.0679,34.7604,20
2.53.134.0/29,293397,294640,,0,0,,32.0679,34.7604,20
2.53.134.8/29,294751,294640,,0,0,,32.0123,34.7705,20
2.53.134.16/28,293783,294640,,0,0,,32.1472,34.8417,20
2.53.134.32/28,295759,294640,,0,0,,33.0758,35.2119,20
2.53.134.48/29,295620,294640,,0,0,,31.6693,34.5715,20
2.53.134.56/29,295632,294640,,0,0,,31.8243,34.7476,20
2.53.134.64/26,293783,294640,,0,0,,32.1472,34.8417,20
2.53.134.128/25,293397,294640,,0,0,,32.0679,34.7604,20
2.53.135.0/28,293397,294640,,0,0,,32.0679,34.7604,50
2.53.135.16/28,294117,294640,,0,0,,33.0068,35.0858,50
2.53.135.32/27,293397,294640,,0,0,,32.0679,34.7604,50
2.53.135.64/28,293397,294640,,0,0,,32.0679,34.7604,50
2.53.135.80/28,294801,294640,,0,0,,32.816,34.9821,50
2.53.135.96/27,293397,294640,,0,0,,32.0679,34.7604,50
2.53.135.128/25,293397,294640,,0,0,,32.0679,34.7604,50
2.53.136.0/25,294778,294640,,0,0,,32.1679,34.834,50
2.53.136.128/27,294778,294640,,0,0,,32.1679,34.834,50
2.53.136.160/27,281184,294640,,0,0,,31.7808,35.2287,50
2.53.136.192/26,294778,294640,,0,0,,32.1679,34.834,50
2.53.137.0/25,293788,294640,,0,0,,32.0821,34.8122,50
2.53.137.128/25,294801,294640,,0,0,,32.816,34.9821,100
2.53.138.0/28,294389,294640,,0,0,,31.3029,34.429,100
2.53.138.16/28,295548,294640,,0,0,,32.0236,34.7522,50
2.53.138.32/27,281184,294640,,0,0,,31.7808,35.2287,50
2.53.138.64/27,293248,294640,,0,0,,32.7375,35.0744,100
2.53.138.96/28,295339,294640,,0,0,,32.8569,35.3594,200
2.53.138.112/28,293703,294640,,0,0,,31.9632,34.804,100
2.53.138.128/25,295548,294640,,0,0,,32.0236,34.7522,20
2.53.139.0/24,293397,294640,,0,0,,32.0679,34.7604,50
2.53.140.0/25,293397,294640,,0,0,,32.0679,34.7604,5
2.53.140.128/25,294801,294640,,0,0,,32.816,34.9821,50
2.53.141.0/25,293918,294640,,0,0,,32.0876,34.8739,100
2.53.141.128/26,294117,294640,,0,0,,33.0068,35.0858,100
2.53.141.192/26,295080,294640,,0,0,,31.7874,34.7066,20
2.53.142.0/24,293397,294640,,0,0,,32.0679,34.7604,50
2.53.143.0/24,293397,294640,,0,0,,32.0679,34.7604,20
2.53.144.0/25,293397,294640,,0,0,,32.0679,34.7604,50
2.53.144.128/27,293397,294640,,0,0,,32.0679,34.7604,50
2.53.144.160/27,294801,294640,,0,0,,32.816,34.9821,50
2.53.144.192/26,295421,294640,,0,0,,31.7787,35.1595,50
2.53.145.0/24,293397,294640,,0,0,,32.0679,34.7604,20
2.53.146.0/23,293397,294640,,0,0,,32.0679,34.7604,50
2.53.148.0/24,293788,294640,,0,0,,32.0821,34.8122,50
2.53.149.0/24,293397,294640,,0,0,,32.0679,34.7604,50
2.53.150.0/23,293397,294640,,0,0,,32.0679,34.7604,20
2.53.152.0/24,293397,294640,,0,0,,32.0679,34.7604,50
2.53.153.0/25,293788,294640,,0,0,,32.0821,34.8122,50
2.53.153.128/26,293397,294640,,0,0,,32.0679,34.7604,20
2.53.153.192/27,294577,294640,,0,0,,32.9172,35.3042,20
2.53.153.224/27,293397,294640,,0,0,,32.0679,34.7604,5
2.53.154.0/23,293397,294640,,0,0,,32.0679,34.7604,20
2.53.156.0/24,293397,294640,,0,0,,32.0679,34.7604,20
2.53.157.0/24,293788,294640,,0,0,,32.0821,34.8122,20
2.53.158.0/24,293397,294640,,0,0,,32.0679,34.7604,50
2.53.159.0/26,293397,294640,,0,0,,32.0679,34.7604,50
2.53.159.64/26,293703,294640,,0,0,,31.9632,34.804,50
2.53.159.128/25,293397,294640,,0,0,,32.0679,34.7604,50
2.53.160.0/24,293397,294640,,0,0,,32.0679,34.7604,50
2.53.161.0/24,294760,294640,,0,0,,32.1521,34.8886,100
2.53.162.0/25,293397,294640,,0,0,,32.0679,34.7604,20
2.53.162.128/26,293397,294640,,0,0,,32.0679,34.7604,50
2.53.162.192/26,294801,294640,,0,0,,32.816,34.9821,100
2.53.163.0/26,281184,294640,,0,0,,31.7808,35.2287,50
2.53.163.64/26,293969,294640,,0,0,,32.5064,34.9209,50
2.53.163.128/25,293969,294640,,0,0,,32.5064,34.9209,50
2.53.164.0/24,293397,294640,,0,0,,32.0679,34.7604,50
2.53.165.0/27,295620,294640,,0,0,,31.6693,34.5715,50
2.53.165.32/27,293397,294640,,0,0,,32.0679,34.7604,50
2.53.165.64/27,294801,294640,,0,0,,32.816,34.9821,50
2.53.165.96/27,293397,294640,,0,0,,32.0679,34.7604,50
2.53.165.128/25,293397,294640,,0,0,,32.0679,34.7604,50
2.53.166.0/23,293397,294640,,0,0,,32.0679,34.7604,20
2.53.168.0/25,293397,294640,,0,0,,32.0679,34.7604,20
2.53.168.128/27,293397,294640,,0,0,,32.0679,34.7604,20
2.53.168.160/28,294751,294640,,0,0,,32.0123,34.7705,20
2.53.168.176/29,293397,294640,,0,0,,32.0679,34.7604,20
2.53.168.184/29,294801,294640,,0,0,,32.816,34.9821,20
2.53.168.192/26,294514,294640,,0,0,,32.1817,34.9358,20
2.53.169.0/26,293783,294640,,0,0,,32.1472,34.8417,50
2.53.169.64/28,12156557,294640,,0,0,,32.5182,34.954,50
2.53.169.80/28,293253,294640,,0,0,,32.0354,34.7412,50
2.53.169.96/27,293397,294640,,0,0,,32.0679,34.7604,50
2.53.169.128/25,293397,294640,,0,0,,32.0679,34.7604,50
2.53.170.0/25,293397,294640,,0,0,,32.0679,34.7604,50
2.53.170.128/27,294760,294640,,0,0,,32.1521,34.8886,20
2.53.170.160/27,294801,294640,,0,0,,32.816,34.9821,50
2.53.170.192/27,295055,294640,,0,0,,32.1598,34.8259,50
2.53.170.224/27,281184,294640,,0,0,,31.7808,35.2287,50
2.53.171.0/27,293397,294640,,0,0,,32.0679,34.7604,20
2.53.171.32/27,293788,294640,,0,0,,32.0821,34.8122,20
2.53.171.64/26,281184,294640,,0,0,,31.7808,35.2287,20
2.53.171.128/25,293397,294640,,0,0,,32.0679,34.7604,20
2.53.172.0/22,293397,294640,,0,0,,32.0679,34.7604,50
2.53.176.0/22,293397,294640,,0,0,,32.0679,34.7604,20
2.53.180.0/23,293788,294640,,0,0,,32.0821,34.8122,50
2.53.182.0/25,293397,294640,,0,0,,32.0679,34.7604,100
2.53.182.128/26,293845,294640,,0,0,,32.8006,35.1064,1000
2.53.182.192/28,293397,294640,,0,0,,32.0679,34.7604,100
2.53.182.208/28,281184,294640,,0,0,,31.7808,35.2287,50
2.53.182.224/28,293703,294640,,0,0,,31.9632,34.804,100
2.53.182.240/28,293783,294640,,0,0,,32.1472,34.8417,100
2.53.183.0/25,293788,294640,,0,0,,32.0821,34.8122,20
2.53.183.128/27,294999,294640,,0,0,,32.0717,34.8153,100
2.53.183.160/27,294801,294640,,0,0,,32.816,34.9821,100
2.53.183.192/26,293397,294640,,0,0,,32.0679,34.7604,100
2.53.184.0/24,293397,294640,,0,0,,32.0679,34.7604,50
2.53.185.0/27,293397,294640,,0,0,,32.0679,34.7604,50
2.53.185.32/27,281184,294640,,0,0,,31.7808,35.2287,50
2.53.185.64/26,293397,294640,,0,0,,32.0679,34.7604,50
2.53.185.128/25,293397,294640,,0,0,,32.0679,34.7604,50
2.53.186.0/23,293397,294640,,0,0,,32.0679,34.7604,20
2.53.188.0/24,293397,294640,,0,0,,32.0679,34.7604,50
2.53.189.0/26,293783,294640,,0,0,,32.1472,34.8417,100
2.53.189.64/26,293397,294640,,0,0,,32.0679,34.7604,100
2.53.189.128/26,294801,294640,,0,0,,32.816,34.9821,100
2.53.189.192/26,293397,294640,,0,0,,32.0679,34.7604,100
2.53.190.0/24,293397,294640,,0,0,,32.0679,34.7604,20
2.53.191.0/25,293397,294640,,0,0,,32.0679,34.7604,20
2.53.191.128/26,293397,294640,,0,0,,32.0679,34.7604,20
2.53.191.192/27,293397,294640,,0,0,,32.0679,34.7604,20
2.53.191.224/29,293768,294640,,0,0,,31.9253,34.8669,20
2.53.191.232/29,293397,294640,,0,0,,32.0679,34.7604,20
2.53.191.240/28,294098,294640,,0,0,,32.7012,35.293,20
2.53.192.0/18,294640,294640,,0,0,,31.5,34.75,50
2.54.0.0/18,294640,294640,,0,0,,31.5,34.75,50
2.54.64.0/19,294640,294640,,0,0,,31.5,34.75,50
2.54.96.0/21,293788,294640,,0,0,,32.0821,34.8122,20
2.54.104.0/21,293703,294640,,0,0,,31.9632,34.804,20
2.54.112.0/20,293703,294640,,0,0,,31.9632,34.804,20
2.54.128.0/18,294640,294640,,0,0,,31.5,34.75,50
2.54.192.0/23,281184,294640,,0,0,,31.7808,35.2287,50
2.54.194.0/23,293397,294640,,0,0,,32.0679,34.7604,50
2.54.196.0/22,281184,294640,,0,0,,31.7808,35.2287,50
2.54.200.0/21,281184,294640,,0,0,,31.7808,35.2287,50
2.54.208.0/20,281184,294640,,0,0,,31.7808,35.2287,50
2.54.224.0/20,294098,294640,,0,0,,32.7012,35.293,100
2.54.240.0/20,294074,294640,,0,0,,31.9286,34.807,100
2.55.0.0/24,294421,294640,,0,0,,31.9522,34.8943,50
2.55.1.0/25,294421,294640,,0,0,,31.9522,34.8943,50
2.55.1.128/26,294421,294640,,0,0,,31.9522,34.8943,50
2.55.1.192/26,293703,294640,,0,0,,31.9632,34.804,50
2.55.2.0/24,293703,294640,,0,0,,31.9632,34.804,10
2.55.3.0/25,293942,294640,,0,0,,32.3075,34.9055,20
2.55.3.128/25,294577,294640,,0,0,,32.9172,35.3042,20
2.55.4.0/24,293397,294640,,0,0,,32.0679,34.7604,50
2.55.5.0/25,293308,294640,,0,0,,32.7617,34.9719,100
2.55.5.128/25,293397,294640,,0,0,,32.0679,34.7604,100
2.55.6.0/24,294204,294640,,0,0,,32.4065,34.8664,50
2.55.7.0/26,293397,294640,,0,0,,32.0679,34.7604,10
2.55.7.64/26,293725,294640,,0,0,,31.8943,34.8192,10
2.55.7.128/25,293725,294640,,0,0,,31.8943,34.8192,10
2.55.8.0/25,293788,294640,,0,0,,32.0821,34.8122,20
2.55.8.128/25,281184,294640,,0,0,,31.7808,35.2287,50
2.55.9.0/24,294751,294640,,0,0,,32.0123,34.7705,100
2.55.10.0/25,294098,294640,,0,0,,32.7012,35.293,100
2.55.10.128/29,293397,294640,,0,0,,32.0679,34.7604,100
2.55.10.136/30,293397,294640,,0,0,,32.0679,34.7604,100
2.55.10.140/30,295629,294640,,0,0,,31.7915,34.6497,100
2.55.10.144/28,293397,294640,,0,0,,32.0679,34.7604,100
2.55.10.160/27,293788,294640,,0,0,,32.0821,34.8122,100
2.55.10.192/27,293397,294640,,0,0,,32.0679,34.7604,100
2.55.10.224/27,294751,294640,,0,0,,32.0123,34.7705,100
2.55.11.0/25,295548,294640,,0,0,,32.0236,34.7522,20
2.55.11.128/25,294801,294640,,0,0,,32.816,34.9821,100
2.55.12.0/24,293943,294640,,0,0,,32.4741,34.9778,50
2.55.13.0/25,294751,294640,,0,0,,32.0123,34.7705,20
2.55.13.128/25,281184,294640,,0,0,,31.7808,35.2287,50
2.55.14.0/24,293807,294640,,0,0,,32.1808,34.8672,50
2.55.15.0/27,295548,294640,,0,0,,32.0236,34.7522,100
2.55.15.32/27,293992,294640,,0,0,,31.3141,34.6203,100
2.55.15.64/26,293397,294640,,0,0,,32.0679,34.7604,100
2.55.15.128/26,294801,294640,,0,0,,32.816,34.9821,100
2.55.15.192/26,295548,294640,,0,0,,32.0236,34.7522,100
2.55.16.0/24,293703,294640,,0,0,,31.9632,34.804,50
2.55.17.0/25,294946,294640,,0,0,,32.4364,34.9196,50
2.55.17.128/25,293703,294640,,0,0,,31.9632,34.804,20
2.55.18.0/24,293725,294640,,0,0,,31.8943,34.8192,20
2.55.19.0/25,293725,294640,,0,0,,31.8943,34.8192,50
2.55.19.128/25,294801,294640,,0,0,,32.816,34.9821,50
2.55.20.0/25,294801,294640,,0,0,,32.816,34.9821,100
2.55.20.128/25,293703,294640,,0,0,,31.9632,34.804,20
2.55.21.0/26,294801,294640,,0,0,,32.816,34.9821,100
2.55.21.64/26,293845,294640,,0,0,,32.8006,35.1064,100
2.55.21.128/25,294801,294640,,0,0,,32.816,34.9821,100
2.55.22.0/26,293788,294640,,0,0,,32.0821,34.8122,100
2.55.22.64/27,294514,294640,,0,0,,32.1817,34.9358,100
2.55.22.96/27,293207,294640,,0,0,,32.0358,34.8886,100
2.55.22.128/25,293207,294640,,0,0,,32.0358,34.8886,100
2.55.23.0/25,386352,294640,,0,0,,32.9346,35.2525,100
2.55.23.128/25,293397,294640,,0,0,,32.0679,34.7604,100
2.55.24.0/25,293898,294640,,0,0,,32.2827,34.9105,1000
2.55.24.128/26,295629,294640,,0,0,,31.7915,34.6497,1000
2.55.24.192/26,293898,294640,,0,0,,32.2827,34.9105,1000
2.55.25.0/25,294514,294640,,0,0,,32.1817,34.9358,100
2.55.25.128/25,294801,294640,,0,0,,32.816,34.9821,20
2.55.26.0/26,294117,294640,,0,0,,33.0068,35.0858,100
2.55.26.64/26,293397,294640,,0,0,,32.0679,34.7604,20
2.55.26.128/25,293397,294640,,0,0,,32.0679,34.7604,20
2.55.27.0/25,295629,294640,,0,0,,31.7915,34.6497,100
2.55.27.128/25,294999,294640,,0,0,,32.0717,34.8153,20
2.55.28.0/25,294071,294640,,0,0,,32.3348,34.8596,50
2.55.28.128/25,293703,294640,,0,0,,31.9632,34.804,10
2.55.29.0/25,295079,294640,,0,0,,32.3443,34.9903,50
2.55.29.128/25,295629,294640,,0,0,,31.7915,34.6497,200
2.55.30.0/23,293397,294640,,0,0,,32.0679,34.7604,20
2.55.32.0/26,293917,294640,,0,0,,32.0876,34.8739,5
2.55.32.64/26,294389,294640,,0,0,,31.3029,34.429,100
2.55.32.128/25,295548,294640,,0,0,,32.0236,34.7522,10
2.55.33.0/25,293703,294640,,0,0,,31.9632,34.804,50
2.55.33.128/26,295740,294640,,0,0,,32.6113,35.2885,50
2.55.33.192/27,293788,294640,,0,0,,32.0821,34.8122,50
2.55.33.224/27,293703,294640,,0,0,,31.9632,34.804,50
2.55.34.0/23,293397,294640,,0,0,,32.0679,34.7604,20
2.55.36.0/25,293773,294640,,0,0,,32.7006,35.1797,50
2.55.36.128/25,293918,294640,,0,0,,32.0876,34.8739,50
2.55.37.0/25,281184,294640,,0,0,,31.7808,35.2287,50
2.55.37.128/25,293397,294640,,0,0,,32.0679,34.7604,20
2.55.38.0/25,295514,294640,,0,0,,32.0807,34.8338,10
2.55.38.128/25,281184,294640,,0,0,,31.7808,35.2287,50
2.55.39.0/24,293397,294640,,0,0,,32.0679,34.7604,50
2.55.40.0/25,293725,294640,,0,0,,31.8943,34.8192,20
2.55.40.128/26,295518,294640,,0,0,,33.0009,35.1199,100
2.55.40.192/26,293633,294640,,0,0,,32.0531,34.8778,100
2.55.41.0/25,281184,294640,,0,0,,31.7808,35.2287,100
2.55.41.128/26,294074,294640,,0,0,,31.9286,34.807,50
2.55.41.192/26,293628,294640,,0,0,,30.877,34.7996,200
2.55.42.0/25,293943,294640,,0,0,,32.4741,34.9778,100
2.55.42.128/25,293397,294640,,0,0,,32.0679,34.7604,20
2.55.43.0/25,295620,294640,,0,0,,31.6693,34.5715,100
2.55.43.128/25,293725,294640,,0,0,,31.8943,34.8192,10
2.55.44.0/25,281184,294640,,0,0,,31.7808,35.2287,50
2.55.44.128/25,293397,294640,,0,0,,32.0679,34.7604,100
2.55.45.0/24,293788,294640,,0,0,,32.0821,34.8122,20
2.55.46.0/25,294760,294640,,0,0,,32.1521,34.8886,50
2.55.46.128/25,294801,294640,,0,0,,32.816,34.9821,100
2.55.47.0/26,293783,294640,,0,0,,32.1472,34.8417,20
2.55.47.64/26,295119,294640,,0,0,,32.9935,35.0975,20
2.55.47.128/25,293783,294640,,0,0,,32.1472,34.8417,20
2.55.48.0/22,293397,294640,,0,0,,32.0679,34.7604,20
2.55.52.0/24,295584,294640,,0,0,,32.0192,34.8106,100
2.55.53.0/25,293703,294640,,0,0,,31.9632,34.804,10
2.55.53.128/25,281184,294640,,0,0,,31.7808,35.2287,50
2.55.54.0/24,293397,294640,,0,0,,32.0679,34.7604,5
2.55.55.0/25,8264692,294640,,0,0,,32.7166,35.2415,20
2.55.55.128/25,294781,294640,,0,0,,32.2378,34.916,50
2.55.56.0/24,295080,294640,,0,0,,31.7874,34.7066,100
2.55.57.0/24,293788,294640,,0,0,,32.0821,34.8122,50
2.55.58.0/24,293397,294640,,0,0,,32.0679,34.7604,20
2.55.59.0/26,293788,294640,,0,0,,32.0821,34.8122,100
2.55.59.64/28,293788,294640,,0,0,,32.0821,34.8122,100
2.55.59.80/28,281184,294640,,0,0,,31.7808,35.2287,100
2.55.59.96/27,293788,294640,,0,0,,32.0821,34.8122,100
2.55.59.128/25,293788,294640,,0,0,,32.0821,34.8122,100
2.55.60.0/24,293397,294640,,0,0,,32.0679,34.7604,100
2.55.61.0/25,294751,294640,,0,0,,32.0123,34.7705,20
2.55.61.128/25,294117,294640,,0,0,,33.0068,35.0858,100
2.55.62.0/25,281184,294640,,0,0,,31.7808,35.2287,100
2.55.62.128/25,293397,294640,,0,0,,32.0679,34.7604,20
2.55.63.0/25,293397,294640,,0,0,,32.0679,34.7604,100
2.55.63.128/25,281184,294640,,0,0,,31.7808,35.2287,50
2.55.64.0/19,294640,294640,,0,0,,31.5,34.75,50
2.55.96.0/21,281184,294640,,0,0,,31.7808,35.2287,50
2.55.104.0/21,293783,294640,,0,0,,32.1472,34.8417,50
2.55.112.0/20,293783,294640,,0,0,,32.1472,34.8417,50
2.55.128.0/27,293397,294640,,0,0,,32.0679,34.7604,100
2.55.128.32/27,293703,294640,,0,0,,31.9632,34.804,100
2.55.128.64/26,293397,294640,,0,0,,32.0679,34.7604,100
2.55.128.128/25,293397,294640,,0,0,,32.0679,34.7604,100
2.55.129.0/25,293397,294640,,0,0,,32.0679,34.7604,5
2.55.129.128/25,294801,294640,,0,0,,32.816,34.9821,20
2.55.130.0/27,294553,294640,,0,0,,31.9328,34.9233,20
2.55.130.32/27,293788,294640,,0,0,,32.0821,34.8122,20
2.55.130.64/27,8264691,294640,,0,0,,32.7283,35.2415,20
2.55.130.96/27,293397,294640,,0,0,,32.0679,34.7604,20
2.55.130.128/25,293397,294640,,0,0,,32.0679,34.7604,20
2.55.131.0/24,293397,294640,,0,0,,32.0679,34.7604,20
2.55.132.0/25,294071,294640,,0,0,,32.3348,34.8596,50
2.55.132.128/25,295080,294640,,0,0,,31.7874,34.7066,20
2.55.133.0/25,293918,294640,,0,0,,32.0876,34.8739,5
2.55.133.128/26,293397,294640,,0,0,,32.0679,34.7604,100
2.55.133.192/26,294801,294640,,0,0,,32.816,34.9821,100
2.55.134.0/25,295548,294640,,0,0,,32.0236,34.7522,50
2.55.134.128/25,293605,294640,,0,0,,32.8676,35.2579,100
2.55.135.0/26,294577,294640,,0,0,,32.9172,35.3042,100
2.55.135.64/26,293397,294640,,0,0,,32.0679,34.7604,20
2.55.135.128/25,295620,294640,,0,0,,31.6693,34.5715,50
2.55.136.0/24,293397,294640,,0,0,,32.0679,34.7604,20
2.55.137.0/26,294801,294640,,0,0,,32.816,34.9821,20
2.55.137.64/26,294117,294640,,0,0,,33.0068,35.0858,20
2.55.137.128/25,294117,294640,,0,0,,33.0068,35.0858,20
2.55.138.0/24,295548,294640,,0,0,,32.0236,34.7522,100
2.55.139.0/24,293918,294640,,0,0,,32.0876,34.8739,50
2.55.140.0/24,293397,294640,,0,0,,32.0679,34.7604,10
2.55.141.0/25,294801,294640,,0,0,,32.816,34.9821,100
2.55.141.128/25,293397,294640,,0,0,,32.0679,34.7604,100
2.55.142.0/25,281184,294640,,0,0,,31.7808,35.2287,100
2.55.142.128/25,294071,294640,,0,0,,32.3348,34.8596,50
2.55.143.0/24,293397,294640,,0,0,,32.0679,34.7604,100
2.55.144.0/26,294801,294640,,0,0,,32.816,34.9821,100
2.55.144.64/26,293397,294640,,0,0,,32.0679,34.7604,100
2.55.144.128/26,281184,294640,,0,0,,31.7808,35.2287,100
2.55.144.192/27,293397,294640,,0,0,,32.0679,34.7604,100
2.55.144.224/28,293397,294640,,0,0,,32.0679,34.7604,100
2.55.144.240/28,294751,294640,,0,0,,32.0123,34.7705,100
2.55.145.0/27,294095,294640,,0,0,,31.6602,34.6873,50
2.55.145.32/27,294801,294640,,0,0,,32.816,34.9821,50
2.55.145.64/26,294553,294640,,0,0,,31.9328,34.9233,50
2.55.145.128/26,294553,294640,,0,0,,31.9328,34.9233,50
2.55.145.192/26,293397,294640,,0,0,,32.0679,34.7604,50
2.55.146.0/25,281184,294640,,0,0,,31.7808,35.2287,100
2.55.146.128/25,294801,294640,,0,0,,32.816,34.9821,100
2.55.147.0/25,294801,294640,,0,0,,32.816,34.9821,50
2.55.147.128/25,293397,294640,,0,0,,32.0679,34.7604,10
2.55.148.0/25,293918,294640,,0,0,,32.0876,34.8739,10
2.55.148.128/25,293522,294640,,0,0,,33.0747,35.1461,100
2.55.149.0/24,12031840,294640,,0,0,,32.0612,34.8562,50
2.55.150.0/25,294421,294640,,0,0,,31.9522,34.8943,50
2.55.150.128/25,295523,294640,,0,0,,32.9633,35.3856,100
2.55.151.0/25,293898,294640,,0,0,,32.2827,34.9105,50
2.55.151.128/25,293397,294640,,0,0,,32.0679,34.7604,20
2.55.152.0/24,293397,294640,,0,0,,32.0679,34.7604,5
2.55.153.0/26,293397,294640,,0,0,,32.0679,34.7604,50
2.55.153.64/26,281184,294640,,0,0,,31.7808,35.2287,1000
2.55.153.128/25,293788,294640,,0,0,,32.0821,34.8122,50
2.55.154.0/25,294801,294640,,0,0,,32.816,34.9821,20
2.55.154.128/26,293397,294640,,0,0,,32.0679,34.7604,20
2.55.154.192/26,294074,294640,,0,0,,31.9286,34.807,20
2.55.155.0/24,293397,294640,,0,0,,32.0679,34.7604,20
2.55.156.0/23,293397,294640,,0,0,,32.0679,34.7604,20
2.55.158.0/24,293788,294640,,0,0,,32.0821,34.8122,20
2.55.159.0/25,293397,294640,,0,0,,32.0679,34.7604,100
2.55.159.128/25,294778,294640,,0,0,,32.1679,34.834,20
2.55.160.0/25,295122,294640,,0,0,,32.2696,34.8876,20
2.55.160.128/26,295028,294640,,0,0,,31.2096,34.4612,100
2.55.160.192/26,293788,294640,,0,0,,32.0821,34.8122,50
2.55.161.0/27,295629,294640,,0,0,,31.7915,34.6497,100
2.55.161.32/27,293845,294640,,0,0,,32.8006,35.1064,100
2.55.161.64/26,295629,294640,,0,0,,31.7915,34.6497,100
2.55.161.128/25,295629,294640,,0,0,,31.7915,34.6497,100
2.55.162.0/24,294946,294640,,0,0,,32.4364,34.9196,50
2.55.163.0/25,294801,294640,,0,0,,32.816,34.9821,50
2.55.163.128/25,293788,294640,,0,0,,32.0821,34.8122,100
2.55.164.0/26,293397,294640,,0,0,,32.0679,34.7604,20
2.55.164.64/26,293788,294640,,0,0,,32.0821,34.8122,20
2.55.164.128/25,293397,294640,,0,0,,32.0679,34.7604,20
2.55.165.0/26,295523,294640,,0,0,,32.9633,35.3856,100
2.55.165.64/26,295727,294640,,0,0,,32.3917,34.9996,50
2.55.165.128/25,294071,294640,,0,0,,32.3348,34.8596,20
2.55.166.0/24,295548,294640,,0,0,,32.0236,34.7522,50
2.55.167.0/25,293248,294640,,0,0,,32.7375,35.0744,50
2.55.167.128/25,293788,294640,,0,0,,32.0821,34.8122,10
2.55.168.0/24,294778,294640,,0,0,,32.1679,34.834,50
2.55.169.0/26,293788,294640,,0,0,,32.0821,34.8122,100
2.55.169.64/26,294801,294640,,0,0,,32.816,34.9821,100
2.55.169.128/25,294801,294640,,0,0,,32.816,34.9821,100
2.55.170.0/25,293419,294640,,0,0,,31.7795,34.9801,100
2.55.170.128/25,294801,294640,,0,0,,32.816,34.9821,100
